company,claim,specificity_score,sentiment_score,sentiment_method,deforestation,traceability,ndpe,peat,deadline,strength,specificity,esg_category,esg_category_score,climate_sentiment,climate_sentiment_score
musimmas,"Our initial
Category Near-Term 2030 Targets Net-Zero 2050 Targets
renewable energy sources, notably by goal was to achieve a 55% reduction
recycling palm kernel shells and installing by 2025 against our 2006 baseline.",0.9373498558998108,0.9210308799520136,finbert,False,False,False,False,2025.0,hard,spec,Energy_Management,0.9787,neutral,0.8081
musimmas,"Our initial target exceeded palm Reduce absolute Scope 1 and 3 Reduce absolute
FLAG FLAG GHG emissions Scope 1 and 3 FLAG GHG
have optimized our day-to-day practices to oil industry standards at the time, and
by 30.3% by 2030 emissions by 72% by 2050
uphold our no deforestation and no peat we are raising the bar again by adopting
planting commitments.",0.889396607875824,0.7511282726190984,finbert,True,False,True,True,2030.0,hard,spec,GHG_Emissions,0.9698,neutral,0.8776
musimmas,"Besides lowering our Scope 1 emissions by
capturing methane, our biogas plants have
We will provide more information about
reduced our consumption of purchased
emissions reduction interventions and
electricity from the grid.",0.7108784317970276,0.6598482909612358,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.8409,neutral,0.9052
musimmas,"improved agricultural productivity Medium to
Long Term
• Reduced soil degradation
Increased Use of
Precision Agriculture
Using renewable energy sources, including on-site solar and Technology • Decreased carbon-related costs when regulatory
biomass, as well as renewable energy certificates (RECs), as fossil pricing is in place Long
fuel substitutes.",0.5110291242599487,0.9571646563708782,finbert,False,False,False,False,,soft,spec,Energy_Management,0.9711,opportunity,0.9305
musimmas,"Our energy intensity generated by our methane capture facilities to the national
efficiencies across our upstream decreased from 7.53 GJ per tonne of CPO/PK produced in 2023 grid, totaling 33.8 million kilowatt hours (kWh) in 2024.",0.9493106007575988,0.1140031144022941,finbert,False,False,False,False,,soft,spec,Energy_Management,0.9718,neutral,0.5907
musimmas,"operations to minimize our overall to 7.45, due to the increased volume of FFB processed.",0.8300994038581848,0.3208968192338943,finbert,False,False,False,False,,soft,spec,Energy_Management,0.1803,neutral,0.8844
musimmas,"Generating around 4% of the site’s electricity needs, our solar panels are
a tangible step forward in our journey toward Net Zero.",0.8726463317871094,0.941038108896464,finbert,False,False,False,False,,hard,spec,Energy_Management,0.9732,opportunity,0.8889
musimmas,"We estimate that
the system reduces carbon emissions by approximately 1,191 tonnes of
CO₂ equivalent per year.",0.9357402324676514,0.8197563365101814,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9006,neutral,0.5475
musimmas,"In light of these and other successes, Musim Mas continues to explore
opportunities to scale up renewable energy usage across our operations.",0.52991783618927,0.9201582372188568,finbert,False,False,False,False,,soft,spec,Energy_Management,0.9778,opportunity,0.9377
musimmas,"Musim Mas is also committed to sourcing
coconut from deforestation-free areas,
as outlined in our Sustainable Coconut
Sourcing Strategy.",0.622208833694458,0.7610861137509346,finbert,True,False,False,False,,hard,spec,Supply_Chain_Management,0.3396,neutral,0.6927
musimmas,"394
334 this initiative, we also provide educational
326
resources, agricultural equipment, and
In 2024, we identified 334 hotspots 289
incentives to communities that adopt fire-
within our concessions.",0.7667248249053955,0.719021082855761,finbert,False,False,False,False,,soft,spec,Access_And_Affordability,0.5527,opportunity,0.7884
musimmas,"In 2024, a total of 142,201 MT of
0.7%
coconut oil was sourced from two suppliers
Musim Mas Malaysia – both of which have been assessed for their
Mills
deforestation risk.",0.9183365106582642,0.6156727280467749,finbert,True,False,False,False,,soft,spec,Ecological_Impacts,0.8464,risk,0.6163
musimmas,"By
Palm Oil Traceability
100% 100% 100% 100% 100% adapting our existing TTP method, we have
98% 98%
98%
Effectively managing and addressing 97% 97%
96% achieved 100% traceability to plantation
94%
potential deforestation and peat
for coconut oil sourced in 2024.",0.8742093443870544,0.5817675073631108,finbert,True,True,False,True,,soft,spec,Ecological_Impacts,0.5981,neutral,0.5508
musimmas,"We can easily trace CPO and PK sourced
from Roundtable on Sustainable Palm Oil
(RSPO)-certified supply chains to plantation.",0.506161093711853,0.5289412061683834,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.9408,neutral,0.8499
musimmas,"We continue • Determining the percentage of
to collaborate closely with them to reach 1.10% 1.20% deforestation-free supply from each mill
4.80% 4.28%
100% ‘Delivering’.",0.8455555438995361,0.7280610739253461,finbert,True,False,False,False,,hard,spec,Supply_Chain_Management,0.8355,neutral,0.6851
musimmas,"10.23% 18.55%
13.93% 24.01%
In 2024, our supply chain was determined
to be 99.47%* deforestation-free, and
2024 2023 2022 2021
we remain on track to ensure it is 100%
deforestation-free by 2025.",0.9411670565605164,0.8257822501473129,finbert,True,False,False,False,2025.0,hard,spec,Supply_Chain_Management,0.8875,neutral,0.7486
musimmas,"The KPIs assessed will include RSPO certification of independent
smallholders, training of independent smallholders, and maintaining a deforestation-free
In 2024, Musim Mas celebrated two sustainability-related financing milestones.",0.778377890586853,0.9080402245745064,finbert,True,False,False,False,,hard,spec,Management_Of_Legal_And_Regulatory_Framework,0.3592,opportunity,0.6585
musimmas,"With potential yields exceeding 10 tonnes (MT) of CPO per hectare, the GS
and productivity, reduce greenhouse gas
5.86
series significantly outperforms the industry average of 3.25 MT per hectare.",0.9114660024642944,0.919882759451866,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9637,opportunity,0.8885
sdguthrie,"Solomon Islands, with 35,799 benefitting from our engagement
green industrial parks.",0.8022421598434448,0.888055860530585,finbert,False,False,False,False,,soft,spec,Management_Of_Legal_And_Regulatory_Framework,0.2108,opportunity,0.8199
sdguthrie,"GOING BEYOND
As we scale our business and sustainability initiatives, we are In FY2024, we achieved a 24% reduction in our net Scope 1
Reinforcing our commitment to Environmental, Social, THE ROAD AHEAD
committed to growing alongside our people, smallholders, and Forest, Land, and Agriculture (FLAG) emissions, as well as our
and Governance (ESG) principles, we introduced our
communities, driven by our purpose of “Care to Nourish, Dare to Scope 1 Energy and Industrial emissions, compared to our Moving forward, we will continue to stay true to our purpose,
new sustainability framework – “Beyond Zero”.",0.7791920900344849,0.9325477164238692,finbert,False,False,False,False,,hard,spec,Human_Rights_And_Community_Relations,0.8874,neutral,0.7446
sdguthrie,"Leveraging our supply chain in Papua New Guinea and ADVANCING SUSTAINABLY this puts us in a strong position to achieve our target of
100,000 hectares by 2030.",0.8931795954704285,0.9614117341116072,finbert,False,False,False,False,2030.0,soft,spec,Supply_Chain_Management,0.95,opportunity,0.7816
sdguthrie,"We are developing a regenerative agricultural
totalling 40,250 metric tonnes of EUDR-compliant palm oil to certified sustainable palm oil, we will continue to embrace our
Europe and the United Kingdom.",0.8746157288551331,0.8931153661105782,finbert,False,False,False,False,,soft,spec,Customer_Welfare,0.193,opportunity,0.9084
sdguthrie,"Transforming Lives Through • Community Rights and Development • 46,672 smallholders in our supply
Smallholder Engagement: chain across Malaysia, Indonesia,
Zero Harm: Ensure a fully traceable, • Supply Chain Management • Achieved 96.9% traceability to mill
Support 50,000 smallholders Papua New Guinea, Solomon
deforestation-free supply chain • Health and Safety and 84.9% to plantations, as well as
with capacity-building programmes Islands, and Thailand*.",0.6714556813240051,0.8717052033171058,finbert,True,True,False,False,,hard,spec,Supply_Chain_Management,0.9492,opportunity,0.8909
sdguthrie,"through capacity building and
Tackling Waste Through Circularity: • Responsible Consumption • 86% of all energy used in our training programmes.",0.5526567697525024,0.5667056376114488,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9209,neutral,0.695
sdguthrie,"Restore, rehabilitate or conserve – Reforestation in Malaysia: Protection: Maintain zero non- Data Protection
compliance with data privacy and
100,000 hectares by 2030.",0.7099627256393433,0.556013934314251,finbert,False,False,False,False,2030.0,hard,spec,Ecological_Impacts,0.9664,neutral,0.7968
sdguthrie,"100% 100%
Achieved Achieved Became the
Malaysian Sustainable Palm Oil Roundtable on Sustainable first palm
(MSPO)-certified mills and Palm Oil (RSPO)-certified mills
“BEYOND ZERO” FRAMEWORK oil company
became the largest producer
of MSPO-certified palm oil Established a with net-zero targets
Reducing operational emissions is critical to all businesses.",0.8020480275154114,0.8347939308732748,finbert,False,False,False,False,,hard,spec,GHG_Emissions,0.2036,opportunity,0.5327
sdguthrie,"We are guided by approved by SBTi
Zero 2030 target
our Net-Zero Roadmap and targets – making us the first in our industry to be
Emissions 98%
ZERO approved by the Science Based Targets initiative (SBTi).",0.6657552719116211,0.788550095167011,finbert,False,False,False,False,2030.0,hard,spec,Management_Of_Legal_And_Regulatory_Framework,0.3327,neutral,0.8915
sdguthrie,"Achieved for greenhouse gas
traceability to mill (GHG) emissions intensity 15 MW
Secured a
Zero Traceability, supplier engagement, and labour rights are fundamental to our for SD Guthrie’s (40% against 2009 baseline) quota for the development of
operations, and a testament towards our commitment of No Deforestation, global supply chain
Harm SD Guthrie’s first solar power
No Peat, and No Exploitation (NDPE).",0.8312857747077942,0.7914517652243376,finbert,True,True,True,True,,hard,spec,GHG_Emissions,0.9364,neutral,0.7682
sdguthrie,"Harvested the very first towards accelerated (Kedah, Malaysia) under the
Waste By identifying new waste stream pathways, we are able to minimise GenomeSelect® oil palms, mechanisation, Corporate Green Power
Through environmental impact while enhancing resource efficiency and sustainability.",0.6221827864646912,0.8452880945987999,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9831,opportunity,0.9599
sdguthrie,"We extend our efforts beyond our operations, actively supporting nature
Restoration via multiple ongoing conservation initiatives, including reforestation, 2024 ACHIEVEMENTS 2030 2050
and
peatland rehabilitation and the conservation of 100,000 hectares across
Conservation
our sourcing landscape.",0.6695035099983215,0.7123598288744688,finbert,False,False,False,True,2030.0,soft,spec,Ecological_Impacts,0.9787,opportunity,0.8801
sdguthrie,low-carbon palm oil solutions.,0.5172306299209595,0.5355972950346768,finbert,False,False,False,False,,soft,spec,Energy_Management,0.5148,opportunity,0.6252
sdguthrie,"Ongoing key
40,250 metric tonnes (MT) of
initiatives include fertiliser-use efficiency, zero liquid discharge
EUDR-compliant palm oil to
technology, soil health enhancement, climate modelling, and
Europe and the United
the development of climate-tolerant palm varieties.",0.7538336515426636,0.7431609490886331,finbert,False,False,False,False,,hard,spec,Physical_Impacts_Of_Climate_Change,0.3872,opportunity,0.8154
sdguthrie,"Over 70% of our refineries now produce oils with lower carbon
emissions than the industry benchmark1.",0.7792578339576721,0.7600584072060883,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.6995,neutral,0.7412
sdguthrie,"With 67% of our net emissions reduced our Scope 1 FLAG net emissions by 24% compared
2
attributed to Scope 3 emissions from our supply chain, we continue to strengthen our supply chain engagement efforts to address to FY2020, driven by our NDPE policy, reduction in peat areas,
and reduce these emissions in collaboration with our suppliers.",0.8924182057380676,0.9601322640664876,finbert,False,False,True,True,,soft,spec,Supply_Chain_Management,0.9225,neutral,0.9208
sdguthrie,"Additionally, we lowered our
Scope 1 Energy and Industrial emissions by 24%, due to
an increase in biogas capture plants, from nine in 2020 to
19 in 2024.",0.964027225971222,0.5012591928243637,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.7667,neutral,0.7464
sdguthrie,"• Enhancing Scope 3 emission reductions through supplier
Scope 1 (31%) Scope 2 (2%) Scope 3 (62%) Others (5%)
engagement, regenerative agriculture, and nature-based
solutions.",0.7849568724632263,0.8989776414819062,finbert,False,False,False,False,,soft,spec,Air_Quality,0.9383,neutral,0.5831
sdguthrie,"GHG Emissions Intensities Unit FY2023 FY2024 SD Guthrie also engaged with suppliers on climate action
through the CDP Supply Chain Programme, direct
GHG Emissions (Net of Removal) tCO 2 e/MT of refined products 2.711 2.572 engagements, and capability building sessions to align
Intensity of Refineries suppliers’ commitments with our net-zero targets, and
enhance suppliers’ understanding of SBTi.",0.5956107378005981,0.893842585850507,finbert,False,False,False,False,,hard,spec,GHG_Emissions,0.9625,neutral,0.9602
sdguthrie,and compliance with our deforestation-free commitments.,0.5122569799423218,0.665626416914165,finbert,True,False,False,False,,hard,spec,Ecological_Impacts,0.9058,neutral,0.8947
sdguthrie,"significant milestone by delivering its first shipment of
delivering on No Deforestation commitments, an improvement
40,250 metric tonnes (MT) of EUDR-compliant palm oil to
from 73% in 2023.",0.9621953964233398,0.9680262617766856,finbert,True,False,True,False,,hard,spec,Ecological_Impacts,0.8857,opportunity,0.849
sdguthrie,"of 24,250 MT arrived at SD Guthrie International’s Zwijndrecht With the aim to provide equal opportunities for all and to 6,350 7,300
To fulfil our commitment in having a fully traceable and Refinery in the Netherlands, followed by a second shipment maintain a zero-tolerance stance on discrimination, we have
deforestation-free supply chain, we plan to intensify supplier of 16,000 MT to the Liverpool Refinery in the UK.",0.9459995031356812,0.8486677035689354,finbert,True,True,False,False,,hard,spec,Supply_Chain_Management,0.925,opportunity,0.8867
sdguthrie,"Pioneered by SD Guthrie in 1985 and now an industry • Penghargaan Desa Bebas Api ‒ a programme that Illegal burning by communities 17
benchmark for sustainable agriculture, this technique encouraged to adopt zero-burning practices.",0.620456874370575,0.6093236221931875,finbert,False,False,False,False,,hard,spec,Human_Rights_And_Community_Relations,0.3832,opportunity,0.643
sdguthrie,"Traceability to Plantation
Deforestation-Free Sourcing in Coconut Production
• Overall Traceability to Plantations (TTP) 84.9%
SD Guthrie International conducted a comprehensive
assessment of coconut plantations in Papua New Guinea, – SD Guthrie-owned mills 100%
enhancing supply chain transparency and sustainability.",0.595711350440979,0.9017989358399064,finbert,True,True,False,False,,hard,spec,Supply_Chain_Management,0.95,neutral,0.641
sdguthrie,This pilot shipment is fully traceable and verified to meet stringent deforestation-free standards.,0.5874080657958984,0.572059613186866,finbert,True,True,False,False,,hard,spec,Ecological_Impacts,0.8263,neutral,0.7
sdguthrie,"by enabling traceability of raw materials throughout our palm related to our No Deforestation, No Peat, and No Exploitation • SD Guthrie International directly sources from 13,665 hectares
This thorough screening ensures that both existing and
oil supply chain.",0.5599192976951599,0.6215348783880472,finbert,True,True,True,True,,hard,spec,Supply_Chain_Management,0.9258,neutral,0.9013
sdguthrie,"For our upstream mills,
‘Working with Suppliers to Draw the Line on Deforestation’
Control Points (HACCP) training to reinforce certification 55 out of 65 mills are HACCP certified (85%).",0.5663657784461975,0.6315836599096656,finbert,True,False,False,False,,soft,spec,Ecological_Impacts,0.8808,neutral,0.8691
sdguthrie,"one facility
FY2022 FY2023 FY2024 Specific to our Indonesian subsidiary, we continued to host the requirements for all certified sustainable palm oil
Sustainability Monthly Event, engaging over 400 employees (CSPO) sales.",0.8265795707702637,0.7311264965683222,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.703,neutral,0.8725
sdguthrie,"By capturing and converting methane from palm oil mill effluent (POME) into biogas, we actively reduce
greenhouse gas emission (GHG), while optimising resource efficiency.",0.6175207495689392,0.8268511900678277,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9704,opportunity,0.6638
sdguthrie,"This initiative resulted in annual savings of 767 metric
practices are in place to ensure compliance with environmental regulations, while minimising our ecological impact.",0.7323123812675476,0.9206315092742444,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.973,opportunity,0.7456
sdguthrie,"Additionally, we utilise mulched empty 22 km of pipeline, with estimated annual savings of around
management across all levels of our organisation.",0.9134508967399596,0.8583785428199917,finbert,False,False,False,False,,soft,spec,Energy_Management,0.582,opportunity,0.933
sdguthrie,"SD Guthrie International Biodiesel launched the UCO Buy Back Effluent To uphold the highest standards, we have invested in state-of-the art laboratory testing
Programme to educate employees about proper UCO disposal.",0.5882912874221802,0.7671925667673349,finbert,False,False,False,False,,soft,spec,Energy_Management,0.3893,opportunity,0.56
sdguthrie,"We are committed to ensuring that the
(PKE) in animal feed not only supports sustainable agricultural SD Guthrie International Biodiesel’s refinery.",0.5064899325370789,0.8662147847935557,finbert,False,False,False,False,,soft,spec,Energy_Management,0.2747,neutral,0.5222
sdguthrie,"We have installed rainwater harvesting systems,
Effluent and To enhance our regulatory compliance, we are in the midst of proposing new sampling
redesigned water distribution infrastructure to minimise Demonstrating our progress in driving a circular economy,
Sampling requirements, which include:
leakages, and implemented various heat and cold energy we collected a total of 15,135 kg of UCO through our UCO
Requirements
recovery systems, while also pursuing energy optimisation Buy Back Programme.",0.7221574187278748,0.8053838154301047,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9492,opportunity,0.5536
sdguthrie,"Our sustainability initiatives
94,572 94,420 circular economy solutions for material waste streams focus on conserving key species such as elephants, orangutans, tigers, otters, proboscis monkeys, Queen Alexandra’s Birdwing
and pursuing innovative strategies to reduce waste Butterflies, and Santa Cruz Ground Doves through awareness programmes, habitat management, and restoration and breeding
throughout our business.",0.5724074244499207,0.6546890866011381,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.979,opportunity,0.9515
sdguthrie,"We expanded reforestation efforts during the year, focusing on RTE and
0.95 native species to enhance biodiversity and carbon sequestration.",0.6946202516555786,0.9311237395741044,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9791,opportunity,0.9141
sdguthrie,"Building on our Biodiversity Policy, we are working towards developing a comprehensive Conservation and Biodiversity Framework
0.74
0.65 0.67 by FY2025, in line with our aims under the “Beyond Zero” Framework.",0.6633580327033997,0.8590110754594207,finbert,False,False,False,False,2025.0,hard,spec,Ecological_Impacts,0.9785,neutral,0.9374
sdguthrie,"Running from 2023 to 2025, the project aims to
accelerating data collection, establishing biodiversity reference
nursery have been successfully transplanted into our estates’ establish a peat rehabilitation model for converting unproductive
frameworks across diverse habitats, as well as enhancing our
buffer zones.",0.5768734216690063,0.8659518701024354,finbert,False,False,False,True,2025.0,soft,spec,Ecological_Impacts,0.9799,opportunity,0.9316
sdguthrie,"Geotagging
The project will evaluate best management practices for
SD GUTHRIE’S PERFORMANCE In 2024, we established our digital mapping efforts for the peatland rehabilitation as outlined in the Roundtable on
Nestlé RELeaf tree planting project.",0.5155760049819946,0.7606313787400723,finbert,False,False,False,True,,soft,spec,Ecological_Impacts,0.9623,neutral,0.8781
sdguthrie,"in 2022, 26 estates have participated, with 23 successfully
Our reforestation efforts targeted areas that are designated as In addition, the rehabilitated area will secure carbon stocks
conducting geotagging using internal software applications.",0.7269026637077332,0.7793810344301164,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9518,opportunity,0.9199
sdguthrie,"We also advanced our efforts to convert rubber plantations Other estates that were not involved in the RELeaf project
into forests, enhancing carbon sequestration and offsetting also conducted geotagging as part of the Group’s climate
MOVING FORWARD
our carbon footprint.",0.7295267581939697,0.9002951867878437,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.4785,neutral,0.7831
sdguthrie,"By the end of 2024, we successfully planted 13,719 trees were recorded as standing or available across we will continue to enhance our reforestation and biodiversity
41,967 trees across 56 hectares.",0.9383465647697448,0.8805385208688676,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9672,opportunity,0.9314
sdguthrie,"Additionally, our
regenerative agriculture framework is on track for completion
In collaboration with three smallholder growers and the SD Guthrie and the Malaysian Palm Oil Green Conservation by 2028.",0.6274646520614624,0.873150029219687,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.6772,neutral,0.6643
sdguthrie,"The tree nurseries that were March 2023 to restore 50 hectares of peatland in Lavang Estate, and accelerate our journey toward net-zero.",0.8967372179031372,0.8875104677863419,finbert,False,False,False,True,,hard,spec,Ecological_Impacts,0.951,opportunity,0.9273
sdguthrie,"By December 2024, we had completed
used water used 1,600 housing units, achieving 25% of our total target of
Our refineries in both water-stressed and low-risk water stress Social Dialogue 6,890 units by 2032.",0.9530820846557616,0.9209666131064296,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9757,neutral,0.8654
sdguthrie,"We aim to realise a 20% increase in
(OHD) certification.",0.8677492141723633,0.9676808770745992,finbert,False,False,False,False,,soft,spec,Management_Of_Legal_And_Regulatory_Framework,0.2693,neutral,0.5576
sdguthrie,"As part of our commitment issues related to land tenure and Malaysian Sustainable Palm
to responsible sourcing, we have achieved 100% traceability of Oil (MSPO) certification.",0.5989995002746582,0.92728945822455,finbert,False,True,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.4869,neutral,0.9036
sdguthrie,"Additionally, initiatives like the
Mama Loosefruit Scheme focus on empowering women Total CSR spend (FY2024)
smallholders, promoting gender equality, and sustainability
RM55.4 million
leadership within their communities.",0.8739153742790222,0.7812455934472382,finbert,False,False,False,False,,soft,spec,Employee_Engagement_Inclusion_And_Diversity,0.6079,opportunity,0.9553
sdguthrie,"NBPOL also supported
Indonesia’s palm oil industry.",0.6141211986541748,0.87206014781259,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.1278,opportunity,0.5179
sdguthrie,"MOVING FORWARD
Indonesia
Programme Number of Number of Hectares/FFB Community Support SD Guthrie aims to improve the livelihoods of 50,000
schemes smallholders produced smallholders by 2035 under our “Beyond Zero” Framework.",0.7052423357963562,0.7883388926275074,finbert,False,False,False,False,,hard,spec,Human_Rights_And_Community_Relations,0.5392,opportunity,0.9084
sipef,"The successful
contributed to a notable 24.6 % certification of banana operations under Rainforest
Alliance and Fairtrade standards reinforced the
production increase.",0.6979946494102478,0.9685604367405176,finbert,False,False,False,False,,soft,spec,Product_Quality_And_Safety,0.2861,opportunity,0.6216
sipef,"01
E Production of bananas in Côte
03
d’Ivoire increased by 24.6% compared
to 2023.",0.7393245697021484,0.968623960390687,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.4011,neutral,0.7145
sipef,"that will add 1 568 certified hectares to
E SIPEF launched its innovative supply chain
SIPEF’s certified supply base.",0.8736342191696167,0.8793771064374596,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.95,opportunity,0.9362
sipef,"12 In Indonesia: CPO extracted at SIPEF's seven
8 Mill waste and by-products are used to mills is collected and transported by third
generate clean energy for all of SIPEF's mills party partners to tanker terminals for export
and surrounding communities.",0.7460809946060181,0.5296459351666272,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9813,neutral,0.513
sipef,"In 2024, SIPEF also continued investing in new
The Group is committed to implementing best machinery and refurbishing existing machinery to
management practices that aim to improve soil make production more efficient at its palm oil mills.",0.774635910987854,0.9238853452261536,finbert,False,False,False,False,,soft,spec,Energy_Management,0.5691,opportunity,0.9363
sipef,"The refurbishments reduce oil losses
hectare.",0.7506628632545471,0.943672618828714,finbert,False,False,False,False,,soft,spec,Energy_Management,0.4695,neutral,0.5913
sipef,"SIPEF installation of CPO washing facilities and biogas/
also continues to explore new opportunities for methane capturing plants, are planned for 2025.",0.8105793595314026,0.6907115578651428,finbert,False,False,False,False,2025.0,soft,spec,GHG_Emissions,0.6753,opportunity,0.8746
sipef,"87%
RSPO certified Palm oil certification
CPO
SIPEF is working towards a target of 100%
Roundtable on Sustainable Palm Oil (RSPO) certi-
fication across all its palm oil operations, including
its smallholder supply base.",0.6426814794540405,0.9092425324488432,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.8569,neutral,0.9089
sipef,"As a result, all palm oil production from South
Sumatra is certified under the MB model.",0.7766005992889404,0.5534644299186766,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.309,neutral,0.8167
sipef,"Oil palm F1 Hybrids have
the potential to double yield per hectare, thereby
helping to meet demand while mitigating risks of
deforestation and biodiversity loss.",0.5035901069641113,0.9665111606009305,finbert,True,False,False,False,,soft,spec,Ecological_Impacts,0.9737,opportunity,0.83
sipef,"Further efforts are directed at utilising organic
fertilisers, such as compost derived from a combi-
Improvements in agronomic practices nation of palm oil mill empty fruit bunches (EFB)
VBS provides tailored agronomic recommendations and palm oil mill effluent (POME), or EFB alone
for each SIPEF estate block and field, aiming to where composting facilities are unavailable.",0.551820695400238,0.5851336596533656,finbert,False,False,False,False,,soft,spec,Customer_Welfare,0.1969,neutral,0.5659
sipef,"Additionally, a Bio-
CNG plant project is set to commence at Perlabian 70 The connection to the world of sustainable tropical agriculture
mill and Umbul Mas Wisesa mill in collaboration and emissions reduction initiatives underscore the
with the KIS Group, with expected completion by Group’s dedication to responsible and sustainable
end of 2025 and 2026 respectively.",0.8541331887245178,0.904127065325156,finbert,False,False,False,False,2025.0,soft,spec,GHG_Emissions,0.6184,opportunity,0.9401
sipef,"From here, Overall marketed production increased by 24.6%
the bananas are exported in refrigerated containers compared to 2023.",0.848487138748169,0.961163897998631,finbert,False,False,False,False,,soft,spec,Energy_Management,0.3961,neutral,0.7129
sipef,"By the end of 2024, all the estates were fully plant-
ed, with the exception of the Akoudié site, which 2024 also saw 200-400mm less rainfall than
was acquired in 2021.",0.8859336376190186,0.5096657807007432,finbert,False,False,False,False,,soft,spec,Physical_Impacts_Of_Climate_Change,0.2381,neutral,0.5171
sipef,also increased by 4.9%.,0.6343972086906433,0.966847313567996,finbert,False,False,False,False,,soft,spec,Management_Of_Legal_And_Regulatory_Framework,0.1724,neutral,0.454
sipef,significantly reduces plastic usage.,0.5366537570953369,0.7601875262334943,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.4452,neutral,0.5431
sipef,"The transition
to reusable plastic crates for fruit packaging has
SIPEF collaborates with a panel of ripener cus- also replaced traditional 18.5 kg cardboard boxes,
tomers that share a com- further reducing environ-
mitment to sustainability mental impact.",0.638659656047821,0.8983518783934414,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.8944,opportunity,0.8245
sipef,"All SIPEF’s banana production is Fairtrade and
E
By working together in
Rainforest Alliance certified.",0.5719154477119446,0.5471777226775885,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.2533,neutral,0.7711
sipef,"achieving a 100% Roundtable on Sustainable Palm
Oil (RSPO) certified supply base for its palm oil
Key commitments and requirements: production, and for the smallholders delivering to
E 100% certification and traceability of products its mills.",0.5044359564781189,0.896739806747064,finbert,False,True,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.8937,neutral,0.7905
sipef,"• Regenerative agriculture pilots with a model to scale
up at five sites by 2026 in oil palm operations.",0.7989678382873535,0.821952938567847,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.287,opportunity,0.9162
sipef,"• Installation of rainwater harvesting system in all palm
oil mills by 2030.",0.7656750082969666,0.8045676946640015,finbert,False,False,False,False,2030.0,soft,spec,Water_And_Wastewater_Management,0.9478,neutral,0.531
sipef,"• Installation of water recycling basin at one banana
packing station by 2025.",0.8417273759841919,0.6505093583837152,finbert,False,False,False,False,2025.0,soft,spec,Water_And_Wastewater_Management,0.973,opportunity,0.5893
sipef,"This results in a total of 324 019 tCO e
2
Carbon Stock (HCV-HCSA) sequester carbon while sequestered in 2024.",0.892117440700531,0.5323914792388678,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.576,opportunity,0.8377
sipef,"SIPEF did not use nuclear
removal activity was not converted into carbon energy in 2024.",0.7838324904441833,0.4978665327653289,finbert,False,False,False,False,,soft,spec,Energy_Management,0.9397,neutral,0.9476
sipef,This incorporated the aiming for zero emissions post-2050.,0.5905778408050537,0.564770738594234,finbert,False,False,False,False,2050.0,hard,spec,GHG_Emissions,0.5889,neutral,0.919
sipef,"Locked-in emissions from assets However, by proactively addressing these potential
SIPEF has committed to no deforestation or new risks by implementing its policy on no deforestation
plantings on peatland (NDPE) since 2015 in order to or new plantings on peatland NDPE and applying
reduce emissions from land use change.",0.7108718752861023,0.748300340026617,finbert,True,False,True,True,,hard,spec,Ecological_Impacts,0.9371,neutral,0.8049
sipef,"operations (plantations and processing facilities)
to minimise net GHG emissions.",0.5792433619499207,0.8233308801427484,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9668,neutral,0.9492
